Functionality	H3F3A	H3K20me1	H3K23ac	H3K27ac	H3K36me3	H3K4me1	H3K4me3	H3K79me1	 H3K79me2	H3K9ac	H3K9me3	H4K4me2
No	0	0	0	0	0	0	0	0	0	0	0	0
No	45.1185	0	51.9227	23783.5	1908.95	2867.36	75954.9	34.2351	12.4359	5209.19	41.4481	4950.94
No	45.1185	0	51.9227	23783.5	1908.95	2867.36	75954.9	34.2351	12.4359	5209.19	41.4481	4950.94
No	45.1185	0	51.9227	23783.5	1908.95	2867.36	75954.9	34.2351	12.4359	5209.19	41.4481	4950.94
No	7.4175	0.207468	0	1717.86	420.192	1033.6	10054	0	0	85.5091	15.1379	1047.75
No	0	0	0	11.3327	13.9164	0	0	0	0	0	0	0
No	0	0	0	11.3327	13.9164	0	0	0	0	0	0	0
Yes	36.5663	3.08604	0	5431.8	1371.74	1702.24	14882.1	0	0	91.0865	425.368	1007.08
No	5.15285	0	0	201.17	25.5781	1.81211	31.0957	0	0	0	180.295	0
No	0	0	0	177.981	25.9602	628.351	55.9262	0	0	0	14.0249	98.1086
Yes	18.619	1214.13	27.8531	40844.4	3573.73	3162.38	82028.5	7.18558	1780.69	7558.06	16.7229	3201.08
Yes	18.619	1214.13	27.8531	40844.4	3573.73	3162.38	82028.5	7.18558	1780.69	7558.06	16.7229	3201.08
No	2.68761	0	1.78191	6803.59	118.35	1368.46	28178.3	5.73742	32.0798	1669.06	2.99252	1431.4
Yes	0	0	7.51006	6412.34	160.088	212.204	27010.5	0	0	1229.77	3.30964	948.541
No	36.4971	0	0	443.203	4.79449	27.0758	112.878	0	0	0	293.121	5.95978
No	24.6481	0	0	699.072	93.0102	602.375	5759.22	0	0	2.70876	12.8525	301.255
No	70.929	0	52.3214	26715.7	2464.78	4383.06	82921.8	13.7752	15.8746	5178.51	238.833	4712.5
No	70.929	0	52.3214	26715.7	2464.78	4383.06	82921.8	13.7752	15.8746	5178.51	238.833	4712.5
No	70.929	0	52.3214	26715.7	2464.78	4383.06	82921.8	13.7752	15.8746	5178.51	238.833	4712.5
No	0	0	0	1088.58	5.25506	1132.79	101.749	0	16.072	0	27.3402	1.99934
No	0	0	0	1088.58	5.25506	1132.79	101.749	0	16.072	0	27.3402	1.99934
Yes	22.1346	0	0	4172.85	212.603	3513.59	17539	0	0	1412.36	56.1325	2912.55
Yes	22.1346	0	0	4172.85	212.603	3513.59	17539	0	0	1412.36	56.1325	2912.55
Yes	22.1346	0	0	4172.85	212.603	3513.59	17539	0	0	1412.36	56.1325	2912.55
No	0	0	0	9.42156	0	83.2385	0	0	0	0	0	13.6107
No	0	0	0	9.42156	0	83.2385	0	0	0	0	0	13.6107
No	32.636	8.46495	0	1963.19	62.1498	799.168	3542.01	0	0	221.392	44.0343	1035.4
No	32.636	8.46495	0	1963.19	62.1498	799.168	3542.01	0	0	221.392	44.0343	1035.4
No	32.636	8.46495	0	1963.19	62.1498	799.168	3542.01	0	0	221.392	44.0343	1035.4
Yes	23.4009	566.468	0	7908.56	3891.78	2461.97	11886	7.53602	1557.29	2111.85	0	2138.09
Yes	23.4009	566.468	0	7908.56	3891.78	2461.97	11886	7.53602	1557.29	2111.85	0	2138.09
No	2.70606	0	0	132.529	25.6107	181.305	176.995	0	0	5.80528	3.39019	65.0528
No	0	0	0	28.9129	11.2018	33.1294	3.70563	0	0	0	12.4944	0
No	43.0717	56.3769	0	279.942	6.70033	4573.53	9983.66	0	0	208.011	138.802	1205.94
No	43.0717	56.3769	0	279.942	6.70033	4573.53	9983.66	0	0	208.011	138.802	1205.94
No	43.0717	56.3769	0	279.942	6.70033	4573.53	9983.66	0	0	208.011	138.802	1205.94
No	0	0	0	0	0	0	0	0	0	0	24.1147	3.94769
Yes	2.5035	0	0	654.613	153.666	1338.93	5853.65	0	0	67.6689	628.221	555.865
Yes	0	0	0	522.745	243.26	961.978	7597.64	0	0	62.345	1115.99	652.914
Yes	0	0	0	522.745	243.26	961.978	7597.64	0	0	62.345	1115.99	652.914
No	0	0	0	10.6454	0	0	17.9406	0	0	0	0	0
No	0	0	0	10.6454	0	0	17.9406	0	0	0	0	0
No	0	0	0	10.6454	0	0	17.9406	0	0	0	0	0
No	0	0	0	0	0	0	4.12497	0	0	0	0	0
No	0	0	0	0	0	0	0	0	0	0	0	0
No	0	3.28364	0	3.17081	0.467929	23.2323	0	0	0	0	2.02002	6.91476
Yes	10.3818	5.704	0	15439.3	208.38	1368.16	27178.6	0	0	1788.06	14.9944	1472.6
No	0	0	0	36.1639	0.414311	58.8198	4.43863	0	0	0	22.4465	20.0793
No	0	0	0	0	0	0	0	0	0	0	0	0
No	0	0	0	495.615	26.2982	108.616	12.8874	0	0	0	8.00929	9.84286
No	0	0	0	50.4845	0	15.8846	0	0	0	0	0	6.84218
Yes	6.33697	269.031	0	1838.08	5265.54	246.699	0	21.2983	281.939	0	0	0
Yes	6.33697	269.031	0	1838.08	5265.54	246.699	0	21.2983	281.939	0	0	0
Yes	6.33697	269.031	0	1838.08	5265.54	246.699	0	21.2983	281.939	0	0	0
Yes	6.33697	269.031	0	1838.08	5265.54	246.699	0	21.2983	281.939	0	0	0
No	0	0	0	5.41439	9.5742	16.2259	0	0	0	0	0	0
No	0	0	0	607.7	0	0	0	0	0	0	34.9319	0
No	0	0	0	607.7	0	0	0	0	0	0	34.9319	0
No	0	0	0	607.7	0	0	0	0	0	0	34.9319	0
No	0	0	0	7.20316	5.19145	0	0	0	0	0	2.22525	0
No	0	0	0	7.20316	5.19145	0	0	0	0	0	2.22525	0
No	0	0	0	0	0	0	0	0	0	0	0	0
No	0	0	0	0	0	0	0	0	0	0	0	0
No	0	0	0	0	8.96711	4.4377	0	0	0	0	0	0
No	0	0	0	0	8.96711	4.4377	0	0	0	0	0	0
No	0	0	0	0	0	0	37.5411	0	0	13.1517	0	0
No	0	0	0	0	0	0	37.5411	0	0	13.1517	0	0
No	0	0	0	0	0	0	37.5411	0	0	13.1517	0	0
No	0	0	0	259.616	1.31632	36.3021	26.9849	0	0	18.7232	0	28.1154
No	0	0	0	259.616	1.31632	36.3021	26.9849	0	0	18.7232	0	28.1154
No	0	0	0	259.616	1.31632	36.3021	26.9849	0	0	18.7232	0	28.1154
No	0	0	0	360.289	65.6564	62.8662	10.16	0	0	0	0	9.06518
No	0	0	0	360.289	65.6564	62.8662	10.16	0	0	0	0	9.06518
No	0	0	0	435.268	0	73.2094	3.9352	0	0	0	0	16.9677
No	0	0	0	3225.31	0	595.817	475.803	0	0	0	19.4571	29.9765
No	0	0	0	3225.31	0	595.817	475.803	0	0	0	19.4571	29.9765
No	0	0	0	3225.31	0	595.817	475.803	0	0	0	19.4571	29.9765
No	0	0	0	2130.08	79.2313	644.426	139.834	0	0	0	15.6834	94.7078
No	0	0	0	2130.08	79.2313	644.426	139.834	0	0	0	15.6834	94.7078
No	37.9642	0	0	13214.8	64.1101	2964.17	2887.02	0	0	365.921	0	683.175
No	37.9642	0	0	13214.8	64.1101	2964.17	2887.02	0	0	365.921	0	683.175
No	0	0	0	71.0098	0	0	0	0	0	0	0	0
No	0	0	0	71.0098	0	0	0	0	0	0	0	0
No	0	0	0	71.0098	0	0	0	0	0	0	0	0
No	0	0	0	9958.33	18.3741	3493.56	6056.68	0	19.6435	187.843	0	431.736
No	0	0	0	9958.33	18.3741	3493.56	6056.68	0	19.6435	187.843	0	431.736
No	0	0	0	9958.33	18.3741	3493.56	6056.68	0	19.6435	187.843	0	431.736
No	0	0	0	65.7805	15.1388	0	0	0	0	0	241.048	0
No	0	0	0	98.8611	0	45.2021	0	0	0	0	2.4695	0
No	3.78553	0	0	116.426	0	11.5951	0	0	0	0	0	0
No	3.78553	0	0	116.426	0	11.5951	0	0	0	0	0	0
No	0	0	0	5.82482	9.8093	51.4004	0	0	0	0	12.3153	20.7234
No	0	0	0	5.82482	9.8093	51.4004	0	0	0	0	12.3153	20.7234
No	0	0	0	0	0	0	0	0	0	0	0	11.967
No	0	0	0	0	0	0	0	0	0	0	0	11.967
No	0	0	0	115.824	0	20.3355	26.6847	0	0	0	25.7656	0
No	0	0	0	115.824	0	20.3355	26.6847	0	0	0	25.7656	0
No	0	0	0	115.824	0	20.3355	26.6847	0	0	0	25.7656	0
Yes	3.31108	0	0	0	149.728	0	0	0	10.2035	0	0	0
No	10.7434	0	0	4073.84	13.0121	2865.26	222.269	0	13.5706	194.004	0	927.443
No	10.7434	0	0	4073.84	13.0121	2865.26	222.269	0	13.5706	194.004	0	927.443
No	10.7434	0	0	4073.84	13.0121	2865.26	222.269	0	13.5706	194.004	0	927.443
No	10.7434	0	0	4073.84	13.0121	2865.26	222.269	0	13.5706	194.004	0	927.443
No	0	0	0	0	0	15.8031	0	0	0	0	13.356	0
No	0	0	0	0	0	0	0	0	0	0	107.55	0
No	0	0	0	58.912	14.6634	15.4687	3.68061	0	0	0	0	0
No	0	0	0	58.912	14.6634	15.4687	3.68061	0	0	0	0	0
No	0	0	0	58.912	14.6634	15.4687	3.68061	0	0	0	0	0
No	0	0	0	58.912	14.6634	15.4687	3.68061	0	0	0	0	0
Yes	10.8295	0	0	9662.59	0	182.299	14003	0	0.400332	2402.64	1.23738	1486.27
No	30.9035	8.00003	0	7319.86	12.1914	1426.4	12897.4	0	0	1581.88	0	1431.63
No	0	0	0	50.4907	0	73.372	9.92024	0	0	5.41483	0	19.6606
No	0	0	0	22.3143	0.585354	12.9639	2.50053	0	0	0	0	0
No	6.79776	5.7408	0	521.646	0	1016.54	13.521	0	0	12.005	0.773214	63.7617
No	6.79776	5.7408	0	521.646	0	1016.54	13.521	0	0	12.005	0.773214	63.7617
Yes	0	115.527	0	310.473	604.653	138.599	28.2134	3.00654	90.3892	0	1539.53	0
Yes	0	115.527	0	310.473	604.653	138.599	28.2134	3.00654	90.3892	0	1539.53	0
Yes	0	115.527	0	310.473	604.653	138.599	28.2134	3.00654	90.3892	0	1539.53	0
No	0	0	0	545.932	0	58.035	0	0	0	0	0	5.70293
No	0.709812	6.16834	4.74767	2036.51	1.04992	574.34	328.053	0	0	169.102	0	68.1108
No	14.9209	4.32425	0	597.701	0	328.343	0	0	0	0	0	160.197
No	14.9209	4.32425	0	597.701	0	328.343	0	0	0	0	0	160.197
No	14.9209	4.32425	0	597.701	0	328.343	0	0	0	0	0	160.197
No	0	0.565407	0	67.5177	5.95167	110.216	0	0	0	11.2196	0	18.6473
No	10.26	0	0	1459.07	4.72484	1356.06	5311.13	13.4625	37.4426	67.1153	3.14145	748.818
No	19.9762	0.0723523	0	143.649	13.7135	4550.72	980.418	0	0	20.1199	0	423.17
No	19.9762	0.0723523	0	143.649	13.7135	4550.72	980.418	0	0	20.1199	0	423.17
No	3.0143	0	0	348.508	0	164.372	0	0	0	13.7982	2.25326	16.0864
No	0	3.46421	0	18.547	0	12.8886	16.8081	0	0	0	10.1769	5.369
Yes	0	18.3647	0	241.356	5493.33	232.068	0	0	120.383	0	0	25.6308
Yes	0	18.3647	0	241.356	5493.33	232.068	0	0	120.383	0	0	25.6308
Yes	0	18.3647	0	241.356	5493.33	232.068	0	0	120.383	0	0	25.6308
Yes	0	18.3647	0	241.356	5493.33	232.068	0	0	120.383	0	0	25.6308
Yes	0	18.3647	0	241.356	5493.33	232.068	0	0	120.383	0	0	25.6308
No	34.2475	0	0	1187.51	33.8233	1201.09	171.154	0	0	73.6104	71.4258	96.3993
No	34.2475	0	0	1187.51	33.8233	1201.09	171.154	0	0	73.6104	71.4258	96.3993
No	34.2475	0	0	1187.51	33.8233	1201.09	171.154	0	0	73.6104	71.4258	96.3993
No	34.2475	0	0	1187.51	33.8233	1201.09	171.154	0	0	73.6104	71.4258	96.3993
No	34.2475	0	0	1187.51	33.8233	1201.09	171.154	0	0	73.6104	71.4258	96.3993
No	0	9.93638	0	1.1244	2.27133	6.88186	0	0	0	0	94.4403	26.7158
No	0	0	0	0	30.0633	0	0	0	16.3577	0	748.54	53.4317
No	0	0	0	0	30.0633	0	0	0	16.3577	0	748.54	53.4317
No	0	0	0	0	0	13.6199	0	0	0	0	1.62809	0
No	0	0	0	85.6379	35.2619	3.701	7.55274	0	0	0	57.2977	0
Yes	0	7.4584	0	0	68.8813	0	0	0	0	1.46274	0	0
No	0	0	0	0	0	0	0	0	2.05931	0	0	0
No	0	0	0	0	0	12.518	0	0	0	0	40.977	0
No	0	0	0	0	0	0	0	0	0	0	0	0
No	0	0	0	11.0131	45.8896	0	0	0	0	0	0	0
No	0	0	0	11.0131	45.8896	0	0	0	0	0	0	0
No	0	0	0	11.0131	45.8896	0	0	0	0	0	0	0
No	0	0	0	11.4752	14.1252	13.3069	0	0	0	0	313.285	0
No	0	8.94032	0	36.5038	125.445	43.099	7.01822	0	0	3.35279	0	0
No	0	0	0	16.4806	0	19.8273	0	0	0	0	0	0
No	0	0	0	0	0	0	33.5157	0	2.79314	0	105.285	0
No	0	0	0	0	0	0	33.5157	0	2.79314	0	105.285	0
No	0	0	0	0	0	0	33.5157	0	2.79314	0	105.285	0
No	0	0	0	0	0	0	0	0	0	0	8.70025	0
No	0	0	0	0	0	0	0	0	0	0	8.70025	0
No	0	0	0	0	0	0	0	0	0	0	8.70025	0
No	0	0	0	0	0	0	0	0	0	0	8.70025	0
No	0	0	0	0	0	0	0	0	0	0	8.70025	0
No	0	0	0	4.0386	0	3.3381	0	0	0	0	0	0
No	0	0	0	0	0	0	0	0	0	0	351.257	0
No	0	0	0	21.3319	0	64.0121	1.54694	0	0	0	0	0
No	0	0	0	9.04926	0	2.65454	50.333	0	0	27.3736	0	41.9237
No	0	0	0	9.04926	0	2.65454	50.333	0	0	27.3736	0	41.9237
No	0	0	0	9.04926	0	2.65454	50.333	0	0	27.3736	0	41.9237
Yes	18.0495	0	0	87.2825	1879.52	49.1106	46.8003	24.0215	45.4883	0	0	0
Yes	18.0495	0	0	87.2825	1879.52	49.1106	46.8003	24.0215	45.4883	0	0	0
Yes	18.0495	0	0	87.2825	1879.52	49.1106	46.8003	24.0215	45.4883	0	0	0
Yes	0	0	0	0	287.659	0	9.32406	0	0	0	2533.62	11.7542
No	0	0	0	0	11.8929	45.4194	6.68839	0	0	0	287.641	0
Yes	0	4.29219	0	0	175.79	0	0	0	17.108	13.1822	0	180.376
Yes	0	4.29219	0	0	175.79	0	0	0	17.108	13.1822	0	180.376
No	0	0	0	2639.3	11.6751	1248.52	873.075	0	0	0	0	0
No	19.6991	0	0	818.888	369.451	213.696	20.5376	0	11.6868	30.1173	0	86.5159
No	19.6991	0	0	818.888	369.451	213.696	20.5376	0	11.6868	30.1173	0	86.5159
No	19.6991	0	0	818.888	369.451	213.696	20.5376	0	11.6868	30.1173	0	86.5159
Yes	0	0	0	602.161	202.096	417.301	15.1877	0	0	8.76105	5.98356	0
Yes	0	0	0	602.161	202.096	417.301	15.1877	0	0	8.76105	5.98356	0
Yes	0	0	0	602.161	202.096	417.301	15.1877	0	0	8.76105	5.98356	0
No	0	4.44539	0	15.5342	0	126.896	0	0	0	3.15119	0	13.9905
No	0	0	0	0	0	84.7634	0	0	0	16.5245	0	0
No	0	0	0	0	0	84.7634	0	0	0	16.5245	0	0
No	0	0	0	0	0	84.7634	0	0	0	16.5245	0	0
No	0	0	0	74.9378	3.37659	274.864	4.86379	0	0	3.0001	5.92167	132.313
No	0	0	0	21.0718	12.3858	69.2188	0	0	0	0	65.1036	20.037
No	0	0	0	0	21.6654	0	0	0	0	0	9.2822	0
No	0	0	0	0	21.6654	0	0	0	0	0	9.2822	0
No	0	0	0	25.1014	0	9.02304	0	0	0	0	0	4.16404
No	40.6912	390.187	0	317.491	2309.24	82.3574	8.8654	0	0	0	92.311	9.70648
No	0	0	0	285.62	6.91406	427.846	10.2949	0	0	27.8403	0	337.643
Yes	0	0.910137	0.824211	502.324	5.09265	807.732	45.9359	0	0	107.524	0	382.013
No	0	34.2346	9.6043	2190.19	8.49618	4802.04	277.693	6.26556	14.3123	450.369	0	831.179
No	0	34.2346	9.6043	2190.19	8.49618	4802.04	277.693	6.26556	14.3123	450.369	0	831.179
No	0	12.8591	0	1349.56	9.66223	3094.44	162.828	3.13278	0	184.245	0	425.582
No	0	0	0	28.9807	0	80.323	7.63861	0	0	0	0	38.6734
No	0	2.71044	0	89.5119	0	203.842	26.2074	0	1.93621	0	0	106.547
No	0	3.36362	3.14578	21.2955	2.84444	9.05717	5.71901	0	0	0	0	0
No	0	3.36362	3.14578	21.2955	2.84444	9.05717	5.71901	0	0	0	0	0
No	0	0	0	0.543617	0	7.6461	0	0	0	0	2.36066	0
No	0	0	0	0	0	0	3.82678	0	0	0	6.37611	0
No	0	3.49332	0	27.6435	2.19611	3.99824	18.4639	0	3.93688	1.18064	2.14545	0
No	0	3.95204	0	6.84013	2.57342	5.71379	0	0	3.93688	0	0	0
No	0	0	0	470.092	12.6829	1776.65	286.153	0	0	4.40437	5.5925	353.854
No	1.75182	0	2.0907	318.414	6.25761	434.324	12.1056	0	4.90598	44.9684	13.2321	31.8525
No	0	0	0	0	0	0	0	0	0	0	123.246	0
No	23.3543	57.0055	0	39.3147	1052.14	56.0262	0	0	0	0	12.9126	2.96065
Yes	16.0088	1015.16	0	373.059	7308.1	624.531	22.3121	29.3416	664.07	20.4898	0	59.1777
Yes	16.0088	1015.16	0	373.059	7308.1	624.531	22.3121	29.3416	664.07	20.4898	0	59.1777
Yes	19.4451	534.616	4.92964	558.099	3533.12	940.269	62.5132	27.0529	390.649	36.6996	0	103.805
Yes	8.20771	505.469	0	301.739	3993.42	563.869	145.133	23.5015	449.894	17.8568	13.1321	36.0012
No	0	0	0	4.43525	3.41011	0	16.5082	0	0	0	0	0
No	2.72753	0	0	14.4321	0	2.58011	29.69	0	0	3.91681	0	0
No	0	0	0	33.4228	5.80624	0	21.4635	0	0	0	0	0
No	0	0	0	0	0	0	7.60159	0	0	0	0	0
Yes	1.1775	0	0.685435	1665.27	264.667	2084.23	9973.24	14.3128	121.295	548.493	0	1182.55
Yes	0	0	2.69562	197.391	1657.98	260.344	317.336	6.47222	24.9878	44.0199	5.67471	74.1146
No	0	0	0	23.4538	0	2.60146	6.93824	0	0	0	0	7.60649
No	0	0	0	126.789	0	53.2161	0	0	0	0	0	10.987
No	0	0	0	10.6367	1.56346	19.5083	0	0	0	1.21829	0	0
No	67.3648	30.8166	23.9418	34141	128.936	8771.73	43125.1	9.30039	14.8696	2467.43	0	3271.33
No	67.3648	30.8166	23.9418	34141	128.936	8771.73	43125.1	9.30039	14.8696	2467.43	0	3271.33
No	67.3648	30.8166	23.9418	34141	128.936	8771.73	43125.1	9.30039	14.8696	2467.43	0	3271.33
No	0	0	0	102.629	6.58894	10.2152	26.57	0	0	0	18.7823	0
No	0	0	0	102.629	6.58894	10.2152	26.57	0	0	0	18.7823	0
Yes	0	0	0	409.887	52.8981	310.316	138.702	0	0	11.071	0	31.4104
Yes	0	0	0	409.887	52.8981	310.316	138.702	0	0	11.071	0	31.4104
No	7.73696	0	0	546.449	14.2248	314.991	6.37566	0	0	12.9659	0	16.8738
No	7.73696	0	0	546.449	14.2248	314.991	6.37566	0	0	12.9659	0	16.8738
No	0	0	0	21.0879	0	0	0	0	0	0	0	0
No	0	0	0	42.7937	7.47988	18.3136	23.6194	0	0	0	0	0
No	0	0	0	42.7937	7.47988	18.3136	23.6194	0	0	0	0	0
Yes	52.3451	535.47	13.5244	19570.2	3529.61	2548.4	42038.5	7.19052	779.623	3324.22	17.8219	1577.56
No	31.6352	0	6.62088	20601.1	1199.27	1123.46	41695.2	6.20093	6.78603	3174.23	11.0285	1354.74
No	0	0	0	4.74325	0	0	0	0	0	0	0	0
Yes	2.59982	0	0	355.525	130.974	169.661	198.121	0	0	0	8.72481	13.376
No	7.51583	0	0	488.125	49.7974	362.865	165.898	0	0	0	0	63.1043
No	7.51583	0	0	641.347	45.8841	727.503	320.618	0	0	19.2936	0	165.767
No	0	0	0	82.0659	0	49.956	0	0	0	0	0	0
No	0	0	0	82.0659	0	49.956	0	0	0	0	0	0
No	9.46436	0	0	976.03	53.3091	566.658	172.041	4.06655	2.8872	80.2005	0	93.9521
No	21.2963	0	0	2071.56	26.8527	1359.5	522.737	18.1108	0	135.485	0	356.192
No	21.2963	0	0	2071.56	26.8527	1359.5	522.737	18.1108	0	135.485	0	356.192
No	2.95286	12.1628	0	148.349	0	63.6346	14.669	0	0	9.15585	0	17.2753
No	0	0	0	41.5333	0	46.5542	0	0	0	0	0	0
No	0	0	0	41.5333	0	46.5542	0	0	0	0	0	0
No	72.6345	682.486	0	1545.8	5596.26	642.216	767.045	5.64585	128.305	229.506	4.94752	338.705
Yes	64.7934	740.406	1.7188	2313.32	6041.5	1424.76	1948.8	10.3615	342.601	952.932	0	771.575
Yes	124.736	1549.53	15.9377	9213.06	12285.9	4313.89	23824.8	41.8082	1085.79	3395.74	0	2317.57
Yes	124.736	1549.53	15.9377	9213.06	12285.9	4313.89	23824.8	41.8082	1085.79	3395.74	0	2317.57
No	0	0	0	5.74606	0	7.32511	6.83865	0	0	0	0	7.72023
No	0	0	0	255.775	4.17627	412.248	5.65146	0	0	0	0	35.9474
No	0	0	0	255.775	4.17627	412.248	5.65146	0	0	0	0	35.9474
Yes	0	0	0	0	0	0	0	0	0	0	0	0
No	0	0	0	0	0	0	0	0	0	0	20.4015	0
No	0	0	0	0	0	0	0	0	0	0	20.4015	0
No	0	0	0	0	2.48039	0	0	0	0	0	111.417	0
No	0	0	0	1.52721	1.35024	43.6069	0	0	0	0	10.9933	0
No	0	0	0	0	0	0	0	0	0	0	12.9938	0
No	0	0	0	1.51428	0.417784	0.911346	0.193913	0	0	0	63.9466	0
Yes	5.9031	176.23	0	302.235	6546.3	318.066	0	2.30361	0	67.6275	0	199.869
Yes	5.9031	176.23	0	302.235	6546.3	318.066	0	2.30361	0	67.6275	0	199.869
No	49.3884	0	0	308.397	122.062	26.6223	49.7691	0	0	5.39416	0	0
No	49.3884	0	0	308.397	122.062	26.6223	49.7691	0	0	5.39416	0	0
Yes	28.9148	330.129	0	265.578	3941.1	433.807	77.0725	8.39412	122.378	93.5326	0	24.2137
No	0	0	0	146.715	0	57.533	0	0	0	0.27852	0	13.4721
No	0	0	0	146.715	0	57.533	0	0	0	0.27852	0	13.4721
No	5.44359	0	0	454.136	72.8981	140.463	3067.97	0	9.3246	0	5.143	33.755
No	0	0	0	0	0	0	0	0	0	0	0	0
Yes	31.9326	34.9354	0	1333.38	2195.07	633.286	20.3933	0	0	32.6737	0	0
Yes	31.9326	34.9354	0	1333.38	2195.07	633.286	20.3933	0	0	32.6737	0	0
No	8.1442	0	0	1401.88	10.8041	1408.32	82.9816	0	0	38.5231	10.2078	102.323
No	8.1442	0	0	1401.88	10.8041	1408.32	82.9816	0	0	38.5231	10.2078	102.323
No	0	9.97905	0	61.4965	38.9058	31.7494	0	6.9908	15.8359	0	0	0
No	0	9.97905	0	61.4965	38.9058	31.7494	0	6.9908	15.8359	0	0	0
No	21.5552	0	0	22932.2	22.8327	8689.03	3944.99	0	0	579.218	0	951.924
No	21.5552	0	0	22932.2	22.8327	8689.03	3944.99	0	0	579.218	0	951.924
No	12.7242	0	0	639.738	20.7389	310.206	52.8794	0	0	7.09596	0	0
No	12.7242	0	0	639.738	20.7389	310.206	52.8794	0	0	7.09596	0	0
Yes	0	0	0	139.866	16.6026	5.90348	27.2759	0	0	0	0	0
Yes	0	0	0	139.866	16.6026	5.90348	27.2759	0	0	0	0	0
No	5.47515	0	0	926.332	125.808	1562.31	326.139	9.9653	8.05872	59.9813	9.79143	269.331
No	5.47515	0	0	926.332	125.808	1562.31	326.139	9.9653	8.05872	59.9813	9.79143	269.331
No	0	0	0	4950.88	5.655	0	26.3204	0	0	0	0	0
No	0	0	0	4950.88	5.655	0	26.3204	0	0	0	0	0
No	0	0	0	68.1206	450.537	177.227	28.2421	0	0	60.4879	2673.51	176.71
No	0	0	0	68.1206	450.537	177.227	28.2421	0	0	60.4879	2673.51	176.71
No	0	0	0	68.1206	450.537	177.227	28.2421	0	0	60.4879	2673.51	176.71
No	3.53834	0	0	1349.07	8.4153	29.704	2913.43	0	0	153.898	4.83186	389.325
No	3.53834	0	0	1349.07	8.4153	29.704	2913.43	0	0	153.898	4.83186	389.325
No	13.293	0	0	4472.71	154.155	1027.23	2258.95	0	0	9.25869	7.16192	137.502
No	13.293	0	0	4472.71	154.155	1027.23	2258.95	0	0	9.25869	7.16192	137.502
Yes	0	0	0	32159.8	1387.19	1927.23	57728.2	0	0	2427.62	189.271	939.259
Yes	0	0	0	32159.8	1387.19	1927.23	57728.2	0	0	2427.62	189.271	939.259
No	0	0	0	32.4327	0	101.095	0	0	0	0	0	4.9256
No	0	13.8805	0	14.8277	87.1576	11.8055	13.6773	0	0	0	0	0
Yes	58.9603	349.695	0	4473.84	3590.16	1810.45	17686.6	4.64719	604.843	1454.64	0	1133.88
No	29.5181	0	0	110.311	3578.03	0	0	0	0	0	0	0
No	29.5181	0	0	110.311	3578.03	0	0	0	0	0	0	0
No	29.5181	0	0	110.311	3578.03	0	0	0	0	0	0	0
No	29.5181	0	0	110.311	3578.03	0	0	0	0	0	0	0
No	13.4226	0	0	101.048	0	204.578	0	0	0	7.91742	0	56.4191
No	13.4226	0	0	101.048	0	204.578	0	0	0	7.91742	0	56.4191
Yes	60.0343	26.0274	11.9948	48360.8	1827.89	632.146	99666.5	17.5069	340.322	6715.63	372.216	2412.19
Yes	60.0343	26.0274	11.9948	48360.8	1827.89	632.146	99666.5	17.5069	340.322	6715.63	372.216	2412.19
No	11.6054	0	0	109.811	64.4447	158.276	6.88403	0	0	0	14.3854	0
No	11.6054	0	0	109.811	64.4447	158.276	6.88403	0	0	0	14.3854	0
No	11.6054	0	0	109.811	64.4447	158.276	6.88403	0	0	0	14.3854	0
No	11.6054	0	0	109.811	64.4447	158.276	6.88403	0	0	0	14.3854	0
No	1.70564	0	0	321.698	0	88.7253	15.1484	0	0	0	0	0
No	1.70564	0	0	321.698	0	88.7253	15.1484	0	0	0	0	0
No	1.70564	0	0	321.698	0	88.7253	15.1484	0	0	0	0	0
No	1.70564	0	0	321.698	0	88.7253	15.1484	0	0	0	0	0
Yes	0	0	0	36.0215	16.9207	0	0	0	0	0	0	0
Yes	0	0	0	36.0215	16.9207	0	0	0	0	0	0	0
Yes	0	0	0	36.0215	16.9207	0	0	0	0	0	0	0
Yes	0	0	0	36.0215	16.9207	0	0	0	0	0	0	0
No	0	0	0	5.19388	0	0	0	0	0	0	0	0
No	0	0	0	5.19388	0	0	0	0	0	0	0	0
No	0	0	0	5.19388	0	0	0	0	0	0	0	0
No	0	0	0	5.19388	0	0	0	0	0	0	0	0
No	0	0	0	297.532	0	58.9402	2.24071	0	0	0	0	5.86146
No	0	0	0	305.172	0	189.354	0	0	0	0	8.16447	0
No	26.799	0	0	5245.92	0	3624.24	87.1709	0	0	285.183	2.42941	627.793
No	26.799	0	0	5245.92	0	3624.24	87.1709	0	0	285.183	2.42941	627.793
No	26.799	0	0	5245.92	0	3624.24	87.1709	0	0	285.183	2.42941	627.793
No	0	0	0	3.53594	0	0	2.68889	0	0	0	8.66137	0
Yes	0	2.83122	0	2.27561	0	0	0	0	0	0	0	0
No	0	0	0	0	0	0	0	0	0	0	0	0
No	0	0	0	0	0	0	0	0	0	0	49.0242	0
No	0	0	0	386.337	3.27579	4.95398	88.8004	0	0	0	13.6522	0
Yes	2.9488	0	0	1712.18	9.75331	209.789	731.04	0	0	22.5778	28.424	57.3464
No	2.97667	0	5.1294	5154.26	138.783	1641.45	16696.1	1.64007	0	581.547	213.671	1360.52
No	0	0	0	23.427	0	15.5654	0	0	0	0	0	0
No	7.07462	0	0	113.664	0	113.311	0	0	0	0	0	1.08415
No	7.07462	0	0	113.664	0	113.311	0	0	0	0	0	1.08415
