"H2AFZ_AvgSignal","H2AFZ_MaxSignal","H2AFZ_MaxScaledSignal","H2AK5ac_AvgSignal","H2AK5ac_MaxSignal","H2AK5ac_MaxScaledSignal","H2AK9ac_AvgSignal","H2AK9ac_MaxSignal","H2AK9ac_MaxScaledSignal","H2BK120ac_AvgSignal","H2BK120ac_MaxSignal","H2BK120ac_MaxScaledSignal","H2BK12ac_AvgSignal","H2BK12ac_MaxSignal","H2BK12ac_MaxScaledSignal","H2BK15ac_AvgSignal","H2BK15ac_MaxSignal","H2BK15ac_MaxScaledSignal","H2BK20ac_AvgSignal","H2BK20ac_MaxSignal","H2BK20ac_MaxScaledSignal","H2BK5ac_AvgSignal","H2BK5ac_MaxSignal","H2BK5ac_MaxScaledSignal","H3F3A_AvgSignal","H3F3A_MaxSignal","H3F3A_MaxScaledSignal","H3K14ac_AvgSignal","H3K14ac_MaxSignal","H3K14ac_MaxScaledSignal","H3K18ac_AvgSignal","H3K18ac_MaxSignal","H3K18ac_MaxScaledSignal","H3K23ac_AvgSignal","H3K23ac_MaxSignal","H3K23ac_MaxScaledSignal","H3K23me2_AvgSignal","H3K23me2_MaxSignal","H3K23me2_MaxScaledSignal","H3K27ac_AvgSignal","H3K27ac_MaxSignal","H3K27ac_MaxScaledSignal","H3K27me3_AvgSignal","H3K27me3_MaxSignal","H3K27me3_MaxScaledSignal","H3K36me3_AvgSignal","H3K36me3_MaxSignal","H3K36me3_MaxScaledSignal","H3K4ac_AvgSignal","H3K4ac_MaxSignal","H3K4ac_MaxScaledSignal","H3K4me1_AvgSignal","H3K4me1_MaxSignal","H3K4me1_MaxScaledSignal","H3K4me2_AvgSignal","H3K4me2_MaxSignal","H3K4me2_MaxScaledSignal","H3K4me3_AvgSignal","H3K4me3_MaxSignal","H3K4me3_MaxScaledSignal","H3K56ac_AvgSignal","H3K56ac_MaxSignal","H3K56ac_MaxScaledSignal","H3K79me1_AvgSignal","H3K79me1_MaxSignal","H3K79me1_MaxScaledSignal","H3K79me2_AvgSignal","H3K79me2_MaxSignal","H3K79me2_MaxScaledSignal","H3K9ac_AvgSignal","H3K9ac_MaxSignal","H3K9ac_MaxScaledSignal","H3K9me1_AvgSignal","H3K9me1_MaxSignal","H3K9me1_MaxScaledSignal","H3K9me2_AvgSignal","H3K9me2_MaxSignal","H3K9me2_MaxScaledSignal","H3K9me3_AvgSignal","H3K9me3_MaxSignal","H3K9me3_MaxScaledSignal","H3T11ph_AvgSignal","H3T11ph_MaxSignal","H3T11ph_MaxScaledSignal","H4K12ac_AvgSignal","H4K12ac_MaxSignal","H4K12ac_MaxScaledSignal","H4K20me1_AvgSignal","H4K20me1_MaxSignal","H4K20me1_MaxScaledSignal","H4K5ac_AvgSignal","H4K5ac_MaxSignal","H4K5ac_MaxScaledSignal","H4K8ac_AvgSignal","H4K8ac_MaxSignal","H4K8ac_MaxScaledSignal","H4K91ac_AvgSignal","H4K91ac_MaxSignal","H4K91ac_MaxScaledSignal","chrm_acc_MaxScaledSignal","methylome","Dataset"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.8195,7.53684,4.74092,2.87344,4.3452,2.87344,819.625,12.86591,12.8659,0,0,0,80.2044,10.55809,7.46152,0,0,0,1.70895,3.16284,1.70895,0,0,0,8.82044,4.89265,4.89265,139.485,17.02707,17.0271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96.0963,9.39675,9.39675,0,0,0,0,0,0,0,0,0,1.23613,90.0627,"protein-coding-exon2"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,324.598,69.30964,69.3096,10.2034,10.20338,10.2034,1877.51,32.86182,32.8618,0,0,0,287.948,8.22495,8.22495,5.28795,5.28795,5.28795,61.7118,40.87354,40.8735,0,0,0,5.7598,5.7598,5.7598,371.874,24.71576,24.7158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244.112,15.37811,15.3781,0,0,0,0,0,0,0,0,0,0.200179,88.0752,"protein-coding-exon2"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.9301,12.16003,12.16,46.5105,10.11349,10.1135,900.823,34.34077,34.3408,0,0,0,0,0,0,0,0,0,21.4015,6.54626,6.54626,0,0,0,1.00271,4.34506,1.00271,0,0,0,0,0,0,0,0,0,0,0,0,1649.13,50.92677,50.9268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1631,67.1353,"protein-coding-exon2"
0,0,0,3.7302,3.7302,3.7302,0,0,0,1.62952,2.71587,1.62952,3.97983,3.97983,3.97983,5.75096,4.90376,4.90376,0,0,0,4.37733,4.37733,4.37733,0,0,0,0,0,0,3.27828,3.27828,3.27828,5.06443,5.06443,5.06443,0,0,0,1151.59,51.92288,51.9229,1.68892,4.22229,1.68892,18.7753,70.4341,7.04341,0,0,0,515.601,40.1004,40.1004,40.4957,14.09907,14.0991,507.413,56.98289,56.9829,0,0,0,0,0,0,0,0,0,91.021,53.76028,53.7603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.42152,82.0351,"protein-coding-exon3"
248.732,27.32668,27.3267,8.39753,4.99682,4.99682,7.83203,7.83203,7.83203,5.1444,5.1444,5.1444,0,0,0,4.33659,4.33659,4.33659,0,0,0,3.34548,3.34548,3.34548,20.9285,5.23447,5.23447,2.38713,2.38713,2.38713,9.1454,3.98081,3.9703,9.79441,5.39977,5.39977,3.40396,3.40396,3.40396,8574.71,135.02982,134.618,780.126,124.17571,124.176,137.198,52.31029,52.3103,14.2964,6.44514,6.44514,2681.83,36.8349,36.8349,1499.35,52.39378,52.3938,20840.5,233.60039,233.6,7.01992,8.02277,7.01992,2.77789,2.77789,2.77789,10.8042,8.14934,8.14934,803.511,27.02715,27.0271,0,0,0,0,0,0,6.12476,7.71214,5.78411,0,0,0,0,0,0,0.241612,3.58966,0.241612,3.76344,3.76344,3.76344,17.7986,7.19229,7.19229,6.79636,6.79636,6.79636,11.7244,8.35025,"protein-coding-exon2"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.97041,4.97041,4.97041,2.38251,3.30208,2.38251,943.721,56.55796,56.558,0,0,0,0,0,0,0,0,0,19.3842,6.19648,6.19648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1617.79,36.30975,36.3098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.3759,"protein-coding-exon3"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,812.169,59.56747,59.5675,9.61797,9.61797,9.61797,1108.38,42.5576,34.5517,0,0,0,1082.93,25.83156,25.8316,260.373,22.50667,22.5067,337.358,111.91451,96.6305,0,0,0,12.3646,6.9955,6.9955,459.536,34.37861,34.3786,112.913,47.34054,47.3405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,285.901,15.1268,15.1268,0,0,0,0,0,0,0,0,0,0.618868,84.4474,"protein-coding-exon2"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.2307,5.08285,5.08285,6.53024,4.71743,4.43901,973,12.11754,12.1175,0,0,0,0,0,0,0,0,0,0.930014,2.50587,0.930014,0,0,0,0,0,0,8.41898,8.41898,8.41898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.53552,3.53552,3.53552,0,0,0,0,0,0,0,0,0,0,91.0551,"protein-coding-exon3"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.24149,3.24149,3.24149,0,0,0,0,0,0,0,0,0,7.16854,4.41839,4.41839,0,0,0,534.941,41.59452,41.5945,899.81,36.16704,36.167,203.693,13.40591,13.4059,0,0,0,464.446,31.21087,31.2109,138.848,51.11476,51.1148,189.263,82.55762,70.4492,0,0,0,0,0,0,0,0,0,12.4747,4.62959,4.3851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.05586,81.3665,"protein-coding-exon2"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.5509,9.88735,9.32693,5.09926,4.37864,4.37864,20.5436,4.19364,3.41264,0,0,0,22.8971,7.33647,4.60013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.87226,3.29976,2.87226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.2876,"protein-coding-exon3"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.44206,4.27066,4.27066,0,0,0,0,0,0,0,0,0,0,0,0,90.7011,22.29325,10.7916,0,0,0,1416.56,29.26578,29.2658,6.06256,6.79007,6.06256,566.642,12.55574,12.5557,377.214,43.33545,43.3355,2584.31,138.20222,138.202,0,0,0,8.66528,4.55121,4.55121,533.84,38.72007,38.7201,49.3891,24.73437,24.7344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166.579,19.69806,19.6981,0,0,0,0,0,0,0,0,0,0.995854,78.8281,"protein-coding-exon2"
5.04256,7.21778,5.04256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.6621,5.6688,5.6688,0,0,0,0,0,0,0,0,0,0,0,0,2473.46,58.43714,58.4371,0,0,0,107.814,9.13432,9.13432,0,0,0,1087.25,19.90308,19.9031,414.551,31.7587,31.7587,3852.01,241.2299,158.617,0,0,0,0,0,0,259.375,16.42757,16.4276,113.193,51.5968,51.5968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.7703,4.69224,4.69224,0,0,0,0,0,0,0,0,0,0,0,"protein-coding-exon3"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.47159,3.86287,3.86287,0,0,0,0,0,0,0,0,0,0,0,0,428.196,94.08647,94.0865,11.7085,7.85174,5.85585,148.562,10.46699,10.0449,0,0,0,901.388,39.24965,28.8042,592.294,31.31098,31.311,1237.64,163.95601,163.956,0,0,0,0,0,0,117.802,15.57588,15.5759,69.1602,36.39379,36.3938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138605,0,"protein-coding-exon2"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.24059,3.3565,2.8178,0,0,0,0,0,0,0,0,0,0,0,0,84.6264,10.90792,10.9079,3.81957,11.04948,3.81957,2522.26,41.7961,41.7961,0,0,0,223.207,9.29165,9.29165,0,0,0,0,0,0,0,0,0,11.1059,6.7277,6.7277,582.54,39.23209,39.2321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,360.706,26.22099,26.221,0,0,0,0,0,0,0,0,0,0,88.782,"protein-coding-exon3"
93.3441,25.37149,25.3715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,709.484,33.70413,20.1869,19.1457,11.06176,6.43429,595.402,33.3386,33.3386,0,0,0,1905.36,23.7816,23.7816,1047.99,38.9518,38.9518,16975.8,253.85149,253.851,0,0,0,14.1414,7.73011,7.73011,72.9373,9.43128,9.43128,230.977,23.05359,18.6874,0,0,0,2.30242,2.30242,2.30242,83.9946,11.12442,11.1244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.358908,0,"protein-coding-exon2"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.39837,3.39837,3.39837,0,0,0,0,0,0,0,0,0,0,0,0,686.166,69.24101,69.241,22.7766,10.78721,10.7872,2627.73,71.84705,71.847,0,0,0,251.823,24.10237,24.1024,0,0,0,34.689,13.56635,13.5663,0,0,0,2.66052,3.54736,2.66052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.04292,2.90038,1.90673,0,0,0,0,0,0,0,0,0,4.26244,91.6617,"protein-coding-exon3"
4.29615,4.29615,4.29615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.0943,7.63303,7.63303,0,0,0,0,0,0,0,0,0,0,0,0,3828.68,80.09052,80.0905,40.6506,18.13579,18.1358,1950.76,41.18681,41.1868,0,0,0,2335.69,31.69305,31.693,317.819,17.17596,17.176,1812.69,46.24069,46.2407,0,0,0,7.88922,5.1955,5.1955,426.424,36.299,36.299,102.865,14.41938,14.4194,0,0,0,0,0,0,11.1552,11.15524,11.1552,0,0,0,0,0,0,244.433,11.94081,11.9408,0,0,0,0,0,0,0,0,0,24.1505,79.7519,"protein-coding-exon2"
0,0,0,2.6703,2.6703,2.6703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0991508,4.92449,0.0991508,0,0,0,0,0,0,0,0,0,4.009,4.009,4.009,0,0,0,1.17624,9.73668,1.17624,2.62417,2.95711,1.87001,276.21,15.37679,15.3768,0,0,0,16.3443,5.74139,5.62579,0,0,0,7.71479,7.02497,3.91324,0,0,0,0,0,0,0,0,0,6.51951,6.51951,6.51951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.05826,3.18136,3.18136,0,0,0,2.37256,4.77719,2.37256,0,0,0,3.10559,84.3559,"protein-coding-exon3"
292.148,34.52638,34.5264,0,0,0,0,0,0,0,0,0,0,0,0,3.65213,3.65213,3.65213,0,0,0,0,0,0,20.0468,4.58642,4.58642,0,0,0,4.85583,4.85583,4.85583,0,0,0,0,0,0,4349.37,73.35353,73.3535,58.0383,21.57043,17.5042,24.068,50.28418,14.1518,0,0,0,2155.85,25.72732,25.7273,1463.68,52.99931,52.9993,29177.2,204.23686,204.237,7.71874,4.49645,4.49645,7.73148,3.98231,3.98231,191.889,11.04991,11.0499,1535.54,64.35596,64.356,0,0,0,0,0,0,1.37219,5.58917,1.37219,0,0,0,0,0,0,36.8135,4.1054,4.1054,0,0,0,0,0,0,0,0,0,21.4049,16.5639,"protein-coding-exon2"
303.254,23.82062,23.8206,0,0,0,2.59948,7.61805,1.39663,0,0,0,0,0,0,0,0,0,0,0,0,10.7071,5.65034,5.65034,6.12332,3.86061,3.86061,6.89846,5.5366,3.67164,13.8562,8.01092,8.01092,3.6292,4.009,3.6292,0,0,0,4441.31,46.17369,46.1737,0,0,0,7.74112,6.95177,5.26871,0,0,0,563.63,35.93787,35.9379,1617.36,55.59997,55.6,19181.7,122.51712,122.517,27.0177,22.93392,22.9339,4.90924,4.90924,4.90924,94.358,18.51867,18.5187,1847.59,59.71521,59.7152,0,0,0,0,0,0,0,0,0,0,0,0,3.98584,3.98584,3.98584,49.1163,10.14648,7.59166,0,0,0,7.5907,6.26656,4.75426,2.92638,6.61919,2.92638,24.1968,0.399749,"protein-coding-exon2"
256.986,14.14779,13.3129,4.10125,7.16835,2.34729,1.51408,6.18797,1.51408,8.68055,7.07989,4.36844,2.51613,4.54838,2.51613,0,0,0,0,0,0,13.3977,8.17292,7.30346,26.5504,5.61837,4.87415,19.8228,12.16932,8.41496,27.3511,11.27481,9.23575,9.48062,10.76633,4.35235,10.6391,8.49381,6.30187,21381.1,273.98386,273.984,105.239,40.3777,37.8004,193.061,51.75913,51.7591,32.0107,17.34591,13.2862,548.743,35.71814,29.6091,1500.05,61.49838,61.4984,35307.6,365.42133,365.421,23.0419,18.80289,18.8029,8.39616,9.86549,8.39616,1.20792,5.1611,1.20792,3211.3,94.65532,94.6553,0,0,0,0,0,0,0,0,0,0,0,0,1.22114,7.17418,1.22114,0,0,0,2.0882,5.93377,1.13625,31.8122,12.2436,10.347,13.5667,9.40743,9.40743,20.9786,0.755326,"protein-coding-exon2"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201.216,47.88158,47.8816,512.551,30.54855,18.1223,1.34538,5.29184,1.34538,0,0,0,288.844,29.61282,29.6128,177.241,21.49032,21.4903,74.6464,27.58577,27.5858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.387019,81.9445,"protein-coding-exon3"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.55902,2.55902,2.55902,0,0,0,0,0,0,0,0,0,0,0,0,117.713,38.89672,18.6193,5.27936,5.27936,5.27936,1215.2,18.82904,18.829,0,0,0,303.748,16.13966,16.1397,154.585,15.46065,15.4606,364.557,64.75072,64.7507,0,0,0,3.22869,3.22869,3.22869,133.917,16.63264,16.6326,9.77317,4.62915,4.62915,0,0,0,0,0,0,0.959658,2.61725,0.959658,0,0,0,0,0,0,38.2994,8.73526,8.73526,0,0,0,0,0,0,0,0,0,2.12241,89.859,"protein-coding-exon2"
0,0,0,3.97559,3.97559,3.97559,0,0,0,0,0,0,0,0,0,4.1519,4.1519,4.1519,0,0,0,1.3609,3.40224,1.3609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87.789,19.60137,18.3219,1307.6,23.2121,23.2121,34.0067,5.48262,5.48262,0,0,0,35.2555,8.08403,7.016,0,0,0,116.882,119.49643,40.6823,0,0,0,0,0,0,0,0,0,4.40487,4.40487,4.40487,0,0,0,0,0,0,437.669,23.32414,23.3241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.337247,81.0286,"protein-coding-exon3"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.43461,4.89292,2.59252,3.84145,5.65664,3.84145,820.442,15.8283,15.8283,0,0,0,6.47794,5.47181,4.51789,0,0,0,3.46636,3.97002,3.46636,0,0,0,0,0,0,0,0,0,4.77872,4.77872,4.77872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.1309,3.9767,3.9767,0,0,0,0,0,0,7.08567,7.08567,7.08567,0.382237,91.2077,"protein-coding-exon3"
425.159,26.99575,26.9958,5.83011,5.83011,5.83011,6.55408,6.55408,6.55408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.50168,7.50168,7.50168,4.23504,4.21426,3.81361,3.31272,3.31272,3.31272,5.49004,5.49004,5.49004,9719.66,77.44726,77.4473,71.629,12.14155,11.6862,250.589,32.03127,32.0313,6.84174,6.44446,6.44446,2674.04,35.61905,35.6191,1479.48,56.55301,56.553,42208.9,276.67804,276.678,7.50235,6.49925,4.49645,12.6411,7.01791,7.01791,201.769,10.65388,10.6539,2594.91,57.97378,57.9738,0,0,0,0,0,0,9.88193,6.86828,6.86828,0,0,0,0,0,0,110.534,6.51793,6.51793,0,0,0,9.55726,9.55726,9.55726,0,0,0,10.7747,2.02256,"protein-coding-exon2"
34.5655,26.83804,22.3207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1443.7,140.5977,140.598,6.62897,6.62897,6.62897,235.342,13.36817,13.3682,0,0,0,911.185,19.99441,16.7215,783.58,40.56319,40.5632,6454.7,397.39301,397.393,0,0,0,8.46267,4.74548,4.74548,444.954,24.99506,24.9951,99.1455,40.42799,40.428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.22551,5.22551,5.22551,0,0,0,0,0,0,0,0,0,0,83.9023,"protein-coding-exon2"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93.8689,22.76671,22.7667,0,0,0,1851.22,33.64299,33.643,0,0,0,359.023,10.0543,10.0543,30.3188,9.41643,9.41643,86.882,74.82066,74.8207,0,0,0,9.17028,7.00948,7.00948,243.483,19.76517,19.7652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.3639,4.31589,4.31589,0,0,0,0,0,0,0,0,0,0,90.3459,"protein-coding-exon3"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.62515,2.62515,2.62515,0,0,0,0,0,0,0,0,0,0,0,0,21.0004,4.39928,3.81673,0,0,0,3096.06,44.25392,44.2539,0,0,0,97.2727,5.6898,5.6898,12.4763,12.47631,12.4763,5.59757,5.97984,5.59757,0,0,0,6.9062,3.81648,3.0497,333.577,24.14474,24.1447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,354.126,18.71646,18.7165,0,0,0,0,0,0,0,0,0,0.0379437,90.9236,"protein-coding-exon3"
0.0899469,2.47354,0.0899469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.24244,8.29863,7.24244,5.24188,3.15107,3.15107,0,0,0,0,0,0,11.8575,11.85755,11.8575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.69187,6.37935,1.4019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.1635,"protein-coding-exon2"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.32853,6.08108,6.08108,0,0,0,832.873,24.68339,24.6834,0,0,0,3.04228,3.04228,3.04228,0,0,0,0,0,0,0,0,0,0,0,0,233.455,26.30081,26.3008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.0897,6.47588,6.47588,0,0,0,0,0,0,0,0,0,0,0,"protein-coding-exon3"
13.3984,8.0857,8.0857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2117.52,64.60979,64.6098,273.32,39.82233,39.8223,388.555,26.53658,26.5366,0,0,0,159.599,28.76953,28.7695,89.4177,13.83588,13.8359,4363.02,151.96042,151.96,0,0,0,0,0,0,23.5475,6.66783,6.66783,56.4783,13.50238,13.5024,0,0,0,0,0,0,3.11926,3.11926,3.11926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.97765,71.4143,"protein-coding-exon2"
109.464,11.83766,11.8377,10.4163,7.72712,7.72712,2.74573,3.28004,2.74573,13.5914,8.50435,8.50435,12.1427,8.3265,5.97051,18.3217,7.96269,7.96269,2.84511,4.50411,2.77176,3.482,6.99566,3.482,3.09544,3.09544,3.09544,9.33562,7.51396,7.47996,9.93407,5.85441,5.85441,4.009,4.009,4.009,1.90518,5.93021,1.90518,210.644,20.40258,20.4026,1059.98,43.72856,43.7286,3.35017,3.86489,2.08109,9.26253,5.48972,5.48972,657.53,20.79507,20.7951,244.219,20.25872,20.2587,2172.98,78.36561,78.3656,0.874716,4.39346,0.874716,0,0,0,2.40605,5.01639,2.40605,46.3074,9.96338,9.96338,0,0,0,0,0,0,0.452865,2.87254,0.400873,0,0,0,0,0,0,2.1471,4.47651,2.1471,2.40507,4.08862,2.40507,22.0987,7.47044,6.33046,14.1659,7.25941,7.25941,14.0807,15.9715,"protein-coding-exon2"
7.84863,4.537,4.537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,836.835,28.72083,28.7208,3.05641,3.05641,3.05641,38.3804,8.7805,8.7805,0,0,0,488.93,22.47581,22.4758,29.6458,11.78706,11.7871,122.652,26.39153,26.3915,0,0,0,0,0,0,0,0,0,14.4182,5.58594,5.58594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.15955,54.406,"protein-coding-exon3"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.4895,11.22366,5.42601,0,0,0,3.25312,3.63867,3.25312,0,0,0,3.48217,4.10787,3.48217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.2177,6.96601,6.96601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.1429,"protein-coding-exon2"
0,0,0,2.90272,3.27486,2.90272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.53671,4.53671,4.53671,0,0,0,10.8698,5.04071,5.04071,4.53927,5.0894,2.91991,1675.25,28.94974,28.9497,0,0,0,29.1969,6.20204,6.20204,0,0,0,10.7007,8.49979,5.25082,0,0,0,3.91259,3.91259,3.91259,33.9772,13.09567,13.0957,20.3225,7.57217,5.31613,0,0,0,0,0,0,5.79769,4.18708,3.53762,0,0,0,0,0,0,185.442,16.49212,16.4921,0,0,0,3.80155,5.71857,3.80155,0,0,0,1.629,88.0406,"protein-coding-exon3"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.3454,11.2768,8.93123,13.3502,10.48034,8.80349,294.318,13.0453,13.0453,0,0,0,8.29758,4.78019,4.78019,0,0,0,0,0,0,0,0,0,0,0,0,2.50254,2.50254,2.50254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.9942,84.5501,"protein-coding-exon3"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.337,14.65142,14.6514,0,0,0,331.911,34.91218,34.9122,0,0,0,488.656,11.90308,11.9031,485.331,35.56466,35.5647,1443.34,222.57626,222.576,0,0,0,0,0,0,203.53,17.27495,17.275,219.354,67.36575,56.6858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"protein-coding-exon3"
0,0,0,0,0,0,0.367929,4.07021,0.367929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231.28,39.93839,39.9384,162.479,15.12367,15.1237,10.4157,5.064,5.064,0,0,0,68.29,10.77222,10.7722,20.6768,15.59682,15.5968,134.021,25.57637,25.5764,0,0,0,0,0,0,22.2268,19.15515,19.1551,10.8997,5.49308,5.49308,0,0,0,0,0,0,34.2376,8.23875,8.23875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.64481,66.8158,"protein-coding-exon2"
